LON,LAT,PIR,CIR,SERVICE
-48.84826603390973,-22.570071858875643,12.070145566577983,1.0407120527719087,0
-98.56339569452807,35.03917045988503,13.1875128555887,1.072741657214262,0
56.43255960033613,30.74388043997749,19.010799007563755,1.0690501344205943,0
-121.34973067956189,53.44970438835398,16.26900206458697,1.0982633020773716,0
178.47664405834325,-18.48529822492566,21.50088076987494,1.1098088321168171,0
-61.98608978959007,-3.8968040878620425,11.523121510771318,1.0548721222044135,0
55.15842170005329,53.85926319886756,19.647117120777935,1.1033442460082754,0
150.94278469909207,-30.604316821427773,19.492638475807293,1.1772624865809889,0
-75.1673729306263,6.883033844244366,62.6793652211141,2.5274320255901612,0
12.007799453186005,51.936842497320434,278.12062466843497,12.884926767611585,0
39.05858721578583,-2.1212631373127886,23.290567175886775,1.1747002385525813,0
44.69408626004946,24.778751124812167,18.918651567121046,1.0945562006137308,0
-102.30227960022634,37.30561920248146,14.88313169852015,1.1020052276741252,0
-55.987940913502094,-31.806168155318936,12.813027084607063,1.0295839244613831,0
146.21472850189593,-41.993722700263824,21.994093125038454,1.1676304301609348,0
-98.54907867446504,32.97069951131433,14.942772285056662,1.0691930106469376,0
-108.35527925575356,42.255570955470446,13.655834605121893,1.1173275912331253,0
109.56021044171005,29.83537810292538,76.46308638799012,4.386042433414043,0
111.42887736631144,37.32508531152148,78.88975517323598,3.791157843278682,0
-72.31954891629384,-40.30603021468628,47.04523121827091,2.556410109835796,0
-99.82763752570162,43.025010250770485,42.896415355329886,2.248556503669055,0
107.66797071166154,33.712365731086855,29.3249408192574,1.3174436758417,0
-80.63667096384522,7.35934347205301,12.26132048643961,1.0295839244613831,0
-119.8236951902584,35.81471188434593,13.41624266219286,1.1366458518995801,0
-56.56685184699226,-32.6939353103862,11.804386736084151,1.0295839244613831,0
-95.56809408754668,17.582026231279915,42.896415355329886,2.6053430868712817,0
-117.25262381280913,64.40779441885213,14.12283038689343,1.0666140529752839,0
133.7600035564401,52.86378739785755,27.643475694821277,1.4518434856499511,0
-2.591472941356694,33.29818480868528,75.46079045454546,4.807621533490675,0
19.7539024049921,-6.372908502780523,19.835284556323515,1.2252925465925382,0
64.90890246801511,53.30093180856052,20.03548644769948,1.0485438616203893,0
130.28204394971752,45.64493269534409,168.97483654729103,7.083370484142498,0
107.77791511589953,21.619031047193438,162.1426461360037,7.0631597286069425,0
99.93270441095291,17.947760202193308,351.7275601703499,16.178751907482848,0
36.73306365204744,11.104662300603206,138.5034507713544,3.5248691091662843,0
12.740680869712808,54.09492516670589,23.417568754084723,1.3251297960584931,0
66.00747539616901,51.356629382812145,19.560229737858123,1.0801875070586464,0
143.28100326422236,44.221751850681876,155.49598864707275,7.221097749531764,0
106.37615468259955,23.96267845504208,177.35427544910175,6.96306723763435,0
2.4648141187239627,44.05235875368664,182.96320339878366,7.240128928403399,0
84.15947866113099,23.880774837752483,163.8185798939061,7.022945534799254,0
-90.92365353940747,14.74694654173401,66.02101667502832,2.1451550380710653,0
104.90580378562926,32.536666881567946,26.98376606423453,1.3160142911143535,0
12.983359726223089,10.52227437763445,271.56111181226663,12.843131388737541,0
35.069431181092874,52.713322130400364,21.45718081597282,1.2696920925611475,0
-100.25014945994215,29.679166506636268,13.24500124011088,1.0867631592271232,0
3.3961903648609395,43.98964337393578,129.801011310442,3.3656587311224593,0
126.30318106546875,43.08778047495539,162.76980477038444,7.8452597979798,0
45.73227564778259,23.03873678044411,19.403266732562628,1.0485438616203893,0
-100.04658331335672,47.13134796223865,13.620413413150612,1.1342603609934827,0
-84.25816320519922,9.324761586072913,134.24787487496917,6.237069860120841,0
102.96030032370462,57.47616479064135,30.103466578773073,1.2584774752801848,0
37.054809236322036,8.685514066239204,275.22153352054863,12.601510663129972,0
113.6569397197229,-3.3060674998993043,22.545397742685953,1.1098088321168171,0
68.32299895450437,52.01694524371844,19.835969595591074,1.075903128230618,0
-38.5973559098946,-10.194204853220718,13.139331631752455,1.0736223399231108,0
-52.84690706635275,-6.993249528884041,12.709548131162197,1.045585293881972,0
-76.33049609163822,50.22511719058429,15.222199547502747,1.151878835268393,0
146.96727077110756,-23.83858562283787,20.416739091310678,1.1821499280198264,0
146.85066853893363,-2.445928784708343,23.187194508418923,1.1098088321168171,0
-65.26242458411798,8.462160676198538,137.5831003125,6.186341910142439,0
-55.91323536843376,-17.63978491242752,12.568821788939536,1.0482000094473318,0
-49.53820606088504,-16.005212816161983,11.583011891917993,1.0712127066316373,0
165.47778066131684,-21.13901618845042,23.30766863138595,1.232276122752387,0
-100.47870327737691,27.160261446236564,62.5437262904424,2.641797383375737,0
25.97891024053881,59.02408240707391,21.45718081597282,1.1836944878472488,0
30.835362183507595,-6.151317084170561,82.18521009806716,3.5843502542700727,0
102.62442139859347,57.45352562259934,25.225717996045397,1.3332961421060556,0
-64.91075854496012,-21.965258814216913,83.74213934010153,3.888028007614213,0
-48.93363643775361,-22.22296168190557,13.139331631752455,1.0440292947348586,0
25.40906201105581,-28.947440187457413,19.31974092664155,1.1991959222156499,0
-108.64233737700305,29.646289795123824,16.26900206458697,1.1284770771280577,0
-102.53260919420774,28.146381973377764,13.1875128555887,1.13267969275555,0
29.568824129362064,-22.029649605690896,23.04553435916303,1.1103321713780496,0
70.5715551796955,33.54564384337326,352.8643902802393,16.39134634164266,0
-119.12882524735862,49.74125933914363,13.380959841584303,1.0677017057950877,0
-60.904853644863046,-27.32274427189806,13.139331631752455,1.0309021158231528,0
28.98740219486155,-29.636429541059723,184.7576670234195,8.343287741198413,0
-120.01891387744557,33.71803029648104,14.337651335768436,1.0666140529752839,0
19.745306964662664,-26.95262029674969,20.357638621574637,1.179681977444167,0
-98.06247840696427,50.3406385860331,15.697115401136562,1.095277902215285,0
107.01704311401926,57.353895291751265,26.7068150949614,1.3455454854785478,0
71.15788115478065,35.52515524971312,243.9483949494729,11.154587333690598,0
148.7443083304767,-31.52913555393323,23.30766863138595,1.1098088321168171,0
165.69817035327654,-21.51440106003685,22.738975028405363,1.2826961670330241,0
20.50350276075342,-0.5289556702876947,277.32249925470626,12.660408798075066,0
-122.44706521578955,57.448310510270986,13.686818059504908,1.0666140529752839,0
139.53901855501508,32.17760630516192,29.381108951706448,1.2584774752801848,0
16.837324680229997,42.73566781100505,25.99762309027689,1.3688102343750321,0
107.10477945738589,21.00625241584006,150.8335712945654,7.462940350806256,0
12.80508332189119,66.34851169162427,21.45718081597282,1.3218885414482897,0
25.00592055088296,56.47651907083547,23.688065982821012,1.3688102343750321,0
-60.40901525113353,5.90229315624443,11.600341629586985,1.0296846569659865,0
91.57065029060209,44.33860127087101,25.225717996045397,1.3450584222356625,0
78.70046322332074,13.573649360967972,234.9340984818963,11.52578180369125,0
20.568564563272016,-18.898495511041695,19.58710750625594,1.1485758798504564,0
115.11425630479425,26.506535615357652,163.87008293815555,6.97259125672964,0
-96.38297350633079,17.245691643361244,13.24785325750945,1.0676215459202822,0
73.3808794176394,35.38796860129686,354.49290588235294,16.03694901176469,0
143.63736471114552,-37.03461511435127,48.802589919015716,2.0073322355289447,0
142.0564739814198,44.1990552360027,29.80478492057658,1.4213920317401614,0
-102.78987906016475,28.296739055657294,14.001816390160439,1.12519066151872,0
-73.27264817893436,48.99568592722224,13.67045501827379,1.151878835268393,0
-176.26505549494033,-13.006936873009247,13.1875128555887,1.0666140529752839,0
34.99591040656179,8.833789379332222,106.84891013914297,2.5625587833827885,0
-25.23222704365479,36.80151907840783,174.6474090400891,8.527911503701318,0
110.34513248056753,31.899445813586677,143.75069485676434,6.416781253402419,0
-50.52819577098349,63.058013246233486,14.789706932044414,1.110980358656957,0
-3.729153559684929,6.214398499766177,79.68951053933577,4.028053716482099,0
-72.51344070159593,-38.27689992488404,12.139294059177494,1.0295839244613831,0
-89.1281823861896,44.53922883524527,14.55659996000574,1.0666140529752839,0
28.610589239376818,69.42479166561803,21.45718081597282,1.1836944878472488,0
-71.39185694335805,21.766709616237375,13.1875128555887,1.11439729693929,0
-50.37465281207712,-18.455261123744574,11.568155882043426,1.0628024521802988,0
58.32142479702177,57.846538320608275,19.575842353498988,1.1033442460082754,0
141.80853765675982,44.6399950849123,300.72783018867915,7.3937044868122,0
34.41551864218406,29.313673700868122,271.84951414904054,12.761629581330093,0
-54.64635005131945,-13.125058026814731,11.882769113309276,1.0295839244613831,0
48.145599769397556,57.784570093939024,19.974462424459823,1.0768483854259439,0
101.86027431589561,-0.6017162229866919,25.225717996045397,1.2584774752801848,0
65.77449955031214,39.84531924895389,20.163709493510726,1.0763435803114263,0
-68.16587194262064,-17.15340398773164,11.523121510771318,1.0526631274691112,0
-65.64034079618493,-28.34047172627816,12.205579105604375,1.0606415441115953,0
-90.05796647522942,29.500131056514103,13.1875128555887,1.0666140529752839,0
43.24110831030068,24.078725166768372,18.918651567121046,1.052027877845591,0
60.199847283084544,26.91636405462719,19.528320015628214,1.0557881620660294,0
-76.44057466962663,39.429898228570885,59.47339619569967,3.888028007614213,0
133.0660844914486,-11.624631854285036,22.297354118402275,1.1098088321168171,0
-8.116155273119025,32.49525224312199,103.87055329545453,4.822561909090908,0
104.90089524576538,-5.720109594583288,21.06274822836582,1.1098088321168171,0
42.19409507933655,45.25913343619464,79.30670558139859,4.0168763835544405,0
101.29359066814008,19.504879368043287,25.292698215536795,1.419041951491982,0
2.8076730438362367,11.782168304184934,274.9908858437602,12.84001257179682,0
-4.9540977737017995,12.207687817024857,83.2650818023026,4.369236003849696,0
-43.164629943116886,-2.402439195760891,11.787819391940781,1.0298628010996391,0
-86.59281738466534,49.607573823142616,15.06418069254817,1.0666140529752839,0
-63.12072604336982,-36.96763665810471,13.139331631752455,1.065107420297423,0
113.78405365694667,40.81298167923706,160.26592851475078,7.542246843247932,0
40.17133337530681,0.6726906810204569,20.30280997735358,1.1423685197900533,0
15.292540265071292,36.689782343801674,272.9036322110888,12.703122173438272,0
-42.535970262765105,-6.902337673236941,11.748634820651914,1.0295839244613831,0
-59.84266480613593,-30.73947959961071,12.01203952813054,1.0295839244613831,0
-4.41967219599302,11.543745360441687,178.9434253847181,8.392063468771912,0
-48.20742997902146,-24.5612194110035,12.832007899446847,1.0550261494367112,0
58.49784144320649,33.684781670118724,19.27036591785359,1.0779015884822782,0
56.43401607419215,66.04978508640417,184.49541654802658,8.483682419192057,0
74.82709934814322,55.60958747562963,168.48043020688965,7.350129075652136,0
-77.84314560984718,-10.817945878966116,11.523121510771318,1.0357084158229288,0
-46.79533725111441,-5.951793589490709,12.918363768877517,1.0314314805799039,0
-48.47194191410515,-12.081319685303557,13.139331631752455,1.0476978770712688,0
-106.13043881586687,29.78857283113577,14.433372904622708,1.114935333063598,0
-72.24417639723066,49.865633716399856,14.821548060892574,1.0784819219731474,0
91.49330545697165,54.851146075368206,154.37014429290127,5.33783457471631,0
-79.98583153399322,-4.3171653076673335,13.063713574394528,1.0515961898251969,0
-68.85160459022161,77.27796556268392,134.8258338024043,6.177391622614425,0
-54.75115717867648,-29.827122899768984,12.953769618002905,1.036577910935632,0
13.018983685623658,51.261330777163735,173.48814985337253,8.521442068076597,0
132.0650912255529,44.135925076223955,30.103466578773073,1.3169562456146868,0
-62.83741838501737,-4.539085987346683,12.559209105890151,1.0662415378901995,0
127.62095192787325,42.90478460407376,28.305991906081196,1.4694308696780432,0
-86.25587022038883,38.01874732070471,80.70509409701786,3.2938286662222795,0
-15.177600395288223,17.174843694675957,95.46432065449793,4.551124762752619,0
-107.33480939737383,35.63769474206578,13.1875128555887,1.1488888310607905,0
108.69485879161454,33.288313354996546,72.8689485472155,4.258659085433084,0
-51.456707116927085,-20.873611557307637,12.597416941214098,1.0295839244613831,0
110.07391411090403,38.49260581106809,27.010930025672383,1.3861292478969314,0
138.19050422645793,36.43308879807362,120.50649386670106,4.917070910733443,0
-74.2631767178041,4.150886658755043,12.364455810092498,1.0295839244613831,0
28.463195688360752,-26.59333215374964,21.389903701779435,1.1379278820347951,0
15.689549349771259,-25.746724507630425,19.31974092664155,1.1171401997688746,0
-103.42409000620827,25.055780389533346,13.814824151592967,1.1279320210679575,0
88.7368028191248,44.121292100442616,27.952206511141206,1.377091885321597,0
101.35113960874273,-2.7196961777559276,351.9155627000387,16.45859835294117,0
58.986458433073196,54.43205530702522,19.277880955095597,1.0621931506730717,0
6.37215760182376,53.361042497949086,240.26852522255194,3.547917837666616,0
112.1889084939661,37.9008769764378,26.230268197578695,1.4064677916155914,0
-10.690581435324308,28.434954013678553,22.77321399358094,1.1979407985022559,0
-54.8417081028428,-2.835168916749115,11.756459157049694,1.0401455295375797,0
-103.68574727988387,26.385773265743737,14.74097260192179,1.1109247159946103,0
4.868747658312385,46.917522485948545,95.52697292901901,4.822561909090908,0
13.027713234596385,3.8010556676236225,19.31974092664155,1.2028468858939785,0
-65.90071501393051,-32.58726583888593,12.60809382741015,1.0295839244613831,0
-115.27301893282298,57.08051448983092,15.297465714880882,1.0959892203036177,0
-72.1836459416006,-4.041533790589169,132.08932093750002,6.38778665625,0
-81.52810198156916,45.527958959085815,13.45301773076111,1.0758317702680225,0
-120.66720912706806,56.010352946778156,13.257378801193237,1.1462781384928873,0
-64.70534212477938,-27.27269696333316,13.139331631752455,1.0452630992237022,0
76.4956287797003,25.914606568532154,237.88847322168698,10.671685455259347,0
-64.5383080343256,-15.129050507214965,13.011479422054341,1.050072604056178,0
77.34473139537558,18.79681299554786,196.31949769253578,2.478252390137773,0
41.10954407162789,49.8642623413529,19.601729100761183,1.0485438616203893,0
34.20998990791088,-16.191527074535742,277.5705219973767,12.603740605375066,0
106.48565715679999,13.717356617330877,88.84368398867196,3.6087423740846813,0
47.08330028954296,49.58164783265195,278.12062466843497,12.704333600750484,0
26.31197391888289,-30.871298138774247,21.49877178920819,1.2360542268210812,0
20.8915354257643,-19.67126730220342,22.563980715100378,1.1028298745174006,0
-88.5847105695521,52.75197856379139,14.312311007903588,1.0666140529752839,0
15.361301919647218,46.486068988154756,106.21264359020014,3.89420689201588,0
37.42498317761943,4.884708734132827,274.7144088733561,12.772039133303554,0
78.33266464335694,14.365439654368815,166.30224910541483,7.8452597979798,0
-9.675558787255042,31.189289572869704,88.75012298768803,3.5807940159156884,0
13.380976691719313,51.3141431030119,173.48814985337253,8.101200874464599,0
122.18774901033218,29.856451896667057,70.91569730582174,2.0073322355289447,0
-68.58275568366152,-10.298858308227718,12.971844881193949,1.0736223399231108,0
-62.67699084241136,-10.612216894915871,11.523121510771318,1.0655911733430259,0
110.26032168922863,35.902322169326546,27.27834962124807,1.421390623745391,0
95.58207152815547,45.35010277809465,26.347052547790717,1.3410550309711589,0
-9.174004872200285,8.403359235311457,106.0344402998089,11.155323501483677,0
105.57970448574653,39.82886566429924,156.91854086939355,7.896893001292582,0
81.29548170933744,42.771670210366224,84.66054564926459,3.7863962528490682,0
146.22567071910925,-37.03460558415465,20.916094116172903,1.2842752098540515,0
105.72814190542898,45.49334048171392,28.39731364713992,1.4078131612691474,0
59.783440920476586,42.81023202393,19.148615521745437,1.0572890749413852,0
123.63947006557366,46.01692706181376,158.21490315200953,7.8452597979798,0
-3.0532031747050867,52.380034959160696,187.06413343108503,8.142067109742023,0
-66.23597240211086,46.61435781070701,14.038482794521277,1.0756486453510852,0
33.94900666475533,52.40877341272618,25.041109735991043,1.3198579499017795,0
98.59941275217548,31.806052186990836,30.103466578773073,1.4088229897832318,0
90.40275966059151,27.387511600062307,143.68716830868195,4.894618896619855,0
151.1468614064838,-30.627597039642776,23.30766863138595,1.1098088321168171,0
-57.772396303793826,-18.198924889999642,69.62100084438548,3.323813763490335,0
-77.53110003965244,-10.198633269583805,69.26031571288478,2.1572142753902774,0
73.3908660459848,53.92803874530926,20.268457303368756,1.1033442460082754,0
45.88176523354641,50.51179911290604,20.268457303368756,1.0528229566685676,0
-96.83550951661911,19.940086447045218,134.76394571516985,6.132718500000001,0
132.15800505159007,46.480560883328224,92.46679044782994,3.847006372935309,0
81.40600513660662,16.753106243080804,235.0451217524901,10.693525103245744,0
-60.19397151909614,3.861381997519907,11.64419917758523,1.0295839244613831,0
76.46091447760904,11.870542098354738,110.76317285352194,8.911193065952958,0
79.09757258390675,9.725456550008442,231.0208150364474,10.834520443998544,0
8.854733803485319,63.76207061063666,176.73348175478822,8.18544451620505,0
-89.59923893137014,48.358506584789424,15.491086395738652,1.151878835268393,0
140.76231268474993,39.34242181478169,346.8902897814399,16.343955994394577,0
-59.26781304205597,1.5382622519711255,11.523121510771318,1.06418431815627,0
30.555845945289427,-0.41631991276995517,275.660186186931,12.912742572944293,0
73.36803594718623,34.89064252304217,353.1211572718881,16.071332548563234,0
98.58097267659248,30.941297979709425,29.046868120242223,1.4754398549769583,0
82.80431727563531,19.538202297205927,244.5500697362371,11.123572083037393,0
32.307488745749055,-27.879658769180466,23.665855189379283,1.2401927392935317,0
33.99912237947342,45.224145867230824,25.99762309027689,1.1836944878472488,0
-122.62774540547194,50.16094223657974,14.458943941506824,1.0666140529752839,0
107.32582254812509,55.047206517441055,30.103466578773073,1.333564187827611,0
-57.98139207467271,-11.256850312528224,12.836857397593668,1.0654138769341603,0
30.91360647534546,46.90646457714837,21.45718081597282,1.3018899640957386,0
103.58789010597653,34.19170192981513,125.06487425602612,3.192552537138743,0
-105.25413179541574,39.351971989998134,66.93634015998809,3.0154115625262845,0
-6.443125466795635,42.26307882077392,23.830104169102086,1.2583234456140058,0
111.51521726712188,23.62430681138321,81.5350581610083,3.433864323559075,0
6.019046240568159,52.91378836837436,274.29265397459096,12.855039639839301,0
34.777629670798916,2.919516222562984,83.32953836256253,3.172252406779661,0
-124.15102502606278,68.7590499274008,14.53567508728303,1.1487953526698123,0
91.0617001088081,28.395216490617933,28.56932191399612,1.28944176734733,0
77.77843265835354,20.590928626031193,250.90942748926685,10.59360342318028,0
-50.601364745121664,-22.96140823522005,12.037915719125571,1.0736223399231108,0
99.69677202475289,24.926841185793887,167.05128457086528,7.663225695373694,0
12.675074345245752,10.71635154636235,276.2505708052993,12.774683479049493,0
35.260381471735684,6.575296549239832,275.4465978075365,12.811423204468408,0
99.2354306720305,3.0202762814426944,30.103466578773073,1.376563686785755,0
-5.484640418053797,18.958662048231222,25.99762309027689,1.2068700625336843,0
127.94208097171065,47.836801140465184,28.156595784172858,1.3894228525680938,0
-52.7514872750988,-2.961039094897011,12.913588480999932,1.066924253177786,0
42.708100764005216,41.85706512100236,177.98614199467187,8.685120498533719,0
-69.73796130792067,-8.859968394599168,11.675781017319368,1.0388116665338871,0
88.39623655774801,26.582890543112796,227.77729050492795,10.689638417029192,0
36.21828105406365,-7.179888784805462,87.74544411244845,4.284649612466375,0
95.21628281762217,27.808637564228995,98.4468788950987,8.234304271457086,0
-61.8034970200717,-12.305498712618203,11.523121510771318,1.0400430688254187,0
-1.4586901660222658,32.3435681948245,23.877206228646234,1.3588578778585034,0
2.01324107010554,42.89894776017504,103.87055329545453,3.7238298864933093,0
-73.05855357949332,-38.114490471027224,42.896415355329886,2.8470018201113425,0
39.79989724380491,58.93589386925063,75.46079045454546,3.9134208847891117,0
14.99677475740326,-18.916125352672744,19.31974092664155,1.2724515637065976,0
-110.14840565144036,28.99091511757054,13.506471148326659,1.1375540027306188,0
9.75226352662516,60.496482895040494,23.623314812382198,1.1836944878472488,0
10.218408588904614,9.005422915527056,271.4171724137932,12.741060922107296,0
73.38670030482498,25.337949551635653,43.031225606468965,4.471371548925126,0
-43.2535236482113,-5.279866610075553,11.523121510771318,1.066399818813096,0
-43.606674822402375,-20.295634215377376,11.908320485850027,1.0295839244613831,0
-68.96381835200263,-28.025466632964477,11.93792981382738,1.0693023756151894,0
61.7742324870055,52.214885032028825,19.47954157302846,1.093260597379314,0
-58.156210652197466,-51.853549481662455,12.828047830579141,1.0655895330530578,0
66.81186298343557,30.819774383086614,354.49290588235294,16.390468777454693,0
103.49724595995636,49.97447311532821,78.52728266388588,3.6080088530307637,0
62.95378386726244,51.022647467316894,20.21340885776375,1.0802303850715054,0
51.11534614009838,34.04658190642405,19.644422399973365,1.0971276207024994,0
-61.67262325705036,-6.526763839888499,11.612490934981224,1.0340457867613468,0
-53.86345923237264,-26.648988699972993,11.523121510771318,1.0295839244613831,0
108.01247145000727,61.47238840324372,25.46977531508069,1.3663747039087428,0
45.25038527116306,-24.508567176909384,103.4661234886479,11.155323501483677,0
25.553610279406808,-10.765695573913252,20.19515879898856,1.1666420769453871,0
-53.543417593740855,-2.843978665287055,12.629090716322818,1.0558560908003918,0
39.71619431701925,1.1028028032816986,101.09404593220339,4.190304300645942,0
60.357592922709685,57.612287743672624,235.55023644412213,10.818300419385478,0
-40.11036491759053,-15.306440881936936,12.112460074229482,1.055153197618279,0
37.37070878540836,-14.501391572325534,91.12642176244971,3.172252406779661,0
-35.854191015362474,-6.933805888784548,12.154029743498056,1.0603296140374172,0
120.08124496838641,46.675588699620114,27.35243917589876,1.4754398549769583,0
28.000136441461045,30.35784535003574,22.37499934546223,1.1836944878472488,0
-74.79565790521589,8.13554281674958,57.3641501620896,2.1451550380710653,0
78.31013678225202,53.469227564202406,20.268457303368756,1.0619036562761823,0
-42.88003025895456,-14.482884455649335,13.139331631752455,1.0295839244613831,0
65.95442962765307,49.62316577302911,354.49290588235294,16.154585669354727,0
-64.529286285401,-22.786933963351093,12.601973991959197,1.054166637453116,0
67.52462908140429,35.72766725324549,345.4112352941175,16.45859835294117,0
-68.25719145213907,9.175399215460065,137.5831003125,6.3229004602901195,0
122.05552496332189,42.79527609852728,162.40293762020528,7.582552363353944,0
19.470521584694946,-25.982176663298983,20.25840579586698,1.241211118564517,0
-52.04819407943219,-29.915496583082724,12.960130833894853,1.056171733697736,0
135.74122537856655,47.83970827976876,26.930468726100013,1.403292429976805,0
42.733876143806185,26.582042205391158,284.16081769532923,13.717688178462481,0
-91.34755017297692,46.774117836163015,14.751325701287868,1.123774738665037,0
-72.54547001285361,44.432679565860994,79.81822190574347,2.1451550380710653,0
101.7195218795944,54.20736388870197,27.835900923346607,1.3856644589424876,0
-45.4037192469329,-18.413871493624605,11.523121510771318,1.0536718225580652,0
123.80267294508926,45.77385236318247,144.3846442163487,2.538702505117222,0
-48.62848529197799,-6.044315106013817,12.220801939239198,1.0295839244613831,0
37.849760966559,10.706238426994227,271.4171724137932,12.81079349609407,0
4.409043159740539,9.49631070633331,272.7707017889555,12.601510663129972,0
13.280939651531344,57.77882529513707,271.4171724137932,12.912742572944293,0
-88.3059321613862,34.66417613336755,14.68799611421248,1.0666140529752839,0
38.79590941522126,-4.386140723295746,79.27636634656157,3.86305697650244,0
62.33862647572328,55.16649711437101,20.085350613226577,1.096246309365524,0
-56.97855056617325,-24.86565652112163,11.858912635988554,1.07306025065596,0
151.38352610574242,-23.736283132371252,21.97272774116119,1.143485883382407,0
-49.53258548925969,-3.121453757307265,12.343510449274767,1.0480266894768526,0
102.73237766580831,29.905910424290767,25.891512006867455,1.3345546831204917,0
-40.78000634072684,-14.731858631123618,13.095278777718747,1.038016419844064,0
9.998530865352421,54.62492192272399,25.99762309027689,1.1836944878472488,0
102.75934951171305,25.571115707156498,159.55287256153457,7.038547797691239,0
34.09420819246763,-3.3528192104197014,93.28718053989395,3.172252406779661,0
176.49440586486875,-40.9243449407562,22.65125272189959,1.1871636195854556,0
9.153584948605792,46.47871458525364,23.113436616242712,1.1836944878472488,0
-53.59758175345573,-27.304724370403473,13.139331631752455,1.0295839244613831,0
-68.65882148547266,-6.399598585537854,12.306505146938166,1.0665029803952908,0
-170.08711444247436,57.065845718951145,15.037922977226522,1.151878835268393,0
115.01726184244721,23.881759134332974,156.0415131612826,7.390789109156776,0
-60.003937663397146,-32.42532909622288,11.980476759342748,1.0375480221181053,0
108.4548689065528,24.95446661335855,122.97485247994861,4.292281330391041,0
106.96121811178041,12.03400477762618,77.53006122913848,4.386042433414043,0
28.013990635982108,-24.000722235953344,23.09819411763226,1.1028298745174006,0
71.42231000782708,25.399122994843676,20.268457303368756,1.0900462029518656,0
47.3402533493922,-21.206726343962007,68.04546372881356,3.522319790483679,0
150.24726845436405,-32.25944064794835,21.658655988207126,1.2236013209838108,0
77.32357275133829,22.334841334571195,226.83089597323266,10.98756728449747,0
122.48230423604622,7.074664300433248,82.98549089536094,3.3900630871670705,0
37.522229481574065,-3.5077149697110754,19.78704648789141,1.1028298745174006,0
-97.66230956402957,46.90864757136307,16.26900206458697,1.0666140529752839,0
86.94911711855111,22.93218715634076,256.48814925373136,10.737469911927654,0
-10.418350666462342,51.82633040274015,23.40553513579488,1.2698986614920869,0
-52.02411145107597,-20.46758613255493,11.608511517545157,1.0516398840077867,0
50.33413754046432,32.12417944217272,270.506213512546,12.135315351159635,0
35.43928006464842,29.349135210426816,278.12062466843497,12.881785012491775,0
-120.06464937111355,52.605049043144554,14.52444527196791,1.1475184207746019,0
38.86358272961322,11.33898924814428,271.8625559956714,12.601510663129972,0
38.43621200264623,48.89476153991282,19.180115938244608,1.0502296552945332,0
-115.29788106174439,67.92993563612896,15.111344123297624,1.0836456343678176,0
55.676933248181655,60.165314532158554,20.019679520578425,1.1033442460082754,0
94.32217345976807,42.76865523048858,25.384904452913464,1.4754398549769583,0
-49.850830522821646,-27.863475698565423,12.41134774081728,1.0714313401770517,0
33.14194807460255,-21.677650312610822,87.13806906419411,4.455386157805268,0
46.12553307073555,24.28184643137279,300.72783018867915,10.308559199325321,0
-60.64275609728968,4.088763038416725,13.139331631752455,1.0480512699508262,0
-89.98975313262396,45.90686722190929,13.36707937403844,1.1185763655427243,0
-7.384273391969865,9.695686639443524,87.85839560450673,4.67113956667867,0
-97.4684514260009,51.99534694684534,14.604152616556856,1.0837263188327795,0
